17qq.com,"HTTPSConnectionPool(host='17qq.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname '17qq.com' doesn't match either of '*.cdn.myqcloud.com', '*.2144.cn', '*.2144.com', '*.58cdn.com.cn', '*.danmu.com', '*.dpfile.com', '*.ffnews.cn', '*.flash.2144.com', '*.flash.cn', '*.sogoucdn.com', '*.wanyabox.com', '*.zhongcheng818.com', '*.vip.cdngot.com', '*.file.myqcloud.com', '*.image.myqcloud.com', '*.vod.myqcloud.com', '*.vod2.myqcloud.com', 'cdn.myqcloud.com'"")))","HTTPConnectionPool(host='17qq.com', port=80): Read timed out. (read timeout=2)"
20.ua,"HTTPSConnectionPool(host='20.ua', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='20.ua', port=443): Read timed out. (read timeout=2)"
21.edu.ar,"HTTPSConnectionPool(host='21.edu.ar', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='21.edu.ar', port=443): Read timed out. (read timeout=2)"
210,"HTTPSConnectionPool(host='210', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb48213850>, 'Connection to 210 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='210', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb480edee0>, 'Connection to 210 timed out. (connect timeout=2)'))"
24.lv,"HTTPSConnectionPool(host='24.lv', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='24.lv', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
24.se,"HTTPSConnectionPool(host='24.se', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb48b04190>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='24.se', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb49e209d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
24u.jp,"HTTPSConnectionPool(host='24u.jp', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='www.24u.jp', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
2chblog.jp,"HTTPSConnectionPool(host='2chblog.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb45aaa0a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='2chblog.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb45ed8a90>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
3,"HTTPSConnectionPool(host='3', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb4c6cc6a0>, 'Connection to 3 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='3', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb48e4b1f0>, 'Connection to 3 timed out. (connect timeout=2)'))"
34,"HTTPSConnectionPool(host='34', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb466c2820>, 'Connection to 34 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='34', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb484c9f40>, 'Connection to 34 timed out. (connect timeout=2)'))"
36,"HTTPSConnectionPool(host='36', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb485c4580>, 'Connection to 36 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='36', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb48cbc520>, 'Connection to 36 timed out. (connect timeout=2)'))"
411.ca,"HTTPSConnectionPool(host='411.ca', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1124)')))","HTTPSConnectionPool(host='411.ca', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1124)')))"
42,"HTTPSConnectionPool(host='42', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb44c16af0>, 'Connection to 42 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='42', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb45bcee80>, 'Connection to 42 timed out. (connect timeout=2)'))"
43,"HTTPSConnectionPool(host='43', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb44c7aa00>, 'Connection to 43 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='43', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb484b94f0>, 'Connection to 43 timed out. (connect timeout=2)'))"
4sales.bg,"HTTPSConnectionPool(host='4sales.bg', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='4sales.bg', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
4x4.ee,"HTTPSConnectionPool(host='4x4.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='4x4.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1124)')))"
51,"HTTPSConnectionPool(host='51', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb483b78b0>, 'Connection to 51 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='51', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb48881610>, 'Connection to 51 timed out. (connect timeout=2)'))"
76,"HTTPSConnectionPool(host='76', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb4a69d4c0>, 'Connection to 76 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='76', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb495d2bb0>, 'Connection to 76 timed out. (connect timeout=2)'))"
77kaoded.com,"HTTPSConnectionPool(host='www.77kaoded.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.77kaoded.com', port=443): Read timed out. (read timeout=2)"
7eleven.co.th,"HTTPSConnectionPool(host='7eleven.co.th', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb48d0f9d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='7eleven.co.th', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb48e39670>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
7lafa.com,"HTTPSConnectionPool(host='7lafa.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='7lafa.com', port=443): Read timed out. (read timeout=2)"
99,"HTTPSConnectionPool(host='99', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb449585e0>, 'Connection to 99 timed out. (connect timeout=2)'))","HTTPConnectionPool(host='99', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb494f0a60>, 'Connection to 99 timed out. (connect timeout=2)'))"
9asset.com,"HTTPSConnectionPool(host='9asset.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='9asset.com', port=443): Read timed out. (read timeout=2)"
aa.com.tr,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))","HTTPConnectionPool(host='aa.com.tr', port=80): Read timed out. (read timeout=2)"
aarda.info,"HTTPConnectionPool(host='aarda.info', port=80): Read timed out. (read timeout=2)","HTTPConnectionPool(host='aarda.info', port=80): Read timed out. (read timeout=2)"
abc.med.br,"HTTPSConnectionPool(host='www.abc.med.br', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.abc.med.br', port=443): Read timed out. (read timeout=2)"
abdwap.cyou,"HTTPSConnectionPool(host='abdwap.cyou', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb490ea4f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='abdwap.cyou', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb44c0d160>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
abitab.com.uy,"HTTPSConnectionPool(host='abitab.com.uy', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='abitab.com.uy', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
abl.com,"HTTPSConnectionPool(host='www.abl.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.abl.com', port=443): Read timed out. (read timeout=2)"
able.co.jp,"HTTPSConnectionPool(host='able.co.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb413e6b80>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='able.co.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb4290ea00>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
abra-meble.pl,"HTTPSConnectionPool(host='www.abra-meble.pl', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.abra-meble.pl', port=443): Read timed out. (read timeout=2)"
ac-aix-marseille.fr,"HTTPSConnectionPool(host='ac-aix-marseille.fr', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb411b67f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='ac-aix-marseille.fr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb416cbbe0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
ac-orleans-tours.fr,"HTTPSConnectionPool(host='ac-orleans-tours.fr', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb416cbb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='ac-orleans-tours.fr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb448bad90>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
ac-versailles.fr,"HTTPSConnectionPool(host='ac-versailles.fr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb412eab50>, 'Connection to ac-versailles.fr timed out. (connect timeout=2)'))","HTTPConnectionPool(host='ac-versailles.fr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb41115a30>, 'Connection to ac-versailles.fr timed out. (connect timeout=2)'))"
academia.cl,"HTTPSConnectionPool(host='academia.cl', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb4ae1b3d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='academia.cl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb42297e50>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
academicjournals.org,"HTTPSConnectionPool(host='academicjournals.org', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='academicjournals.org', port=443): Read timed out. (read timeout=2)"
accesstrade.in.th,"HTTPSConnectionPool(host='accesstrade.in.th', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='accesstrade.in.th', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
acerno.sa.it,"HTTPSConnectionPool(host='acerno.sa.it', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb48d99160>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='acerno.sa.it', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb48b48ee0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
acessa.com,"HTTPSConnectionPool(host='acessa.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'acessa.com' doesn't match 'www.acessa.com'"")))","HTTPSConnectionPool(host='acessa.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'acessa.com' doesn't match 'www.acessa.com'"")))"
achs.cl,"HTTPSConnectionPool(host='achs.cl', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb41e92910>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='achs.cl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb48b48430>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
acm.gov.pt,"HTTPSConnectionPool(host='acm.gov.pt', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb485185e0>, 'Connection to acm.gov.pt timed out. (connect timeout=2)'))","HTTPConnectionPool(host='acm.gov.pt', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb48e5adf0>, 'Connection to acm.gov.pt timed out. (connect timeout=2)'))"
acorianooriental.pt,"HTTPSConnectionPool(host='www.acorianooriental.pt', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.acorianooriental.pt', port=443): Read timed out. (read timeout=2)"
acp.pt,"HTTPSConnectionPool(host='www.acp.pt', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.acp.pt', port=443): Read timed out. (read timeout=2)"
adiariocr.com,"HTTPSConnectionPool(host='adiariocr.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='adiariocr.com', port=443): Read timed out. (read timeout=2)"
adozona.hu,"HTTPSConnectionPool(host='adozona.hu', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='adozona.hu', port=443): Read timed out. (read timeout=2)"
adresse.fr,"HTTPSConnectionPool(host='adresse.fr', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='adresse.fr', port=443): Read timed out. (read timeout=2)"
aduana.cl,"HTTPSConnectionPool(host='aduana.cl', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb49fcd8e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='aduana.cl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb4277bd30>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
advanceautoparts.com,"HTTPSConnectionPool(host='advanceautoparts.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb437c62e0>, 'Connection to advanceautoparts.com timed out. (connect timeout=2)'))","HTTPConnectionPool(host='advanceautoparts.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb4925e880>, 'Connection to advanceautoparts.com timed out. (connect timeout=2)'))"
aedb.br,"HTTPSConnectionPool(host='aedb.br', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb45993d00>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='aedb.br', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb4152f2e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
aemps.es,"HTTPSConnectionPool(host='aemps.es', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb4c73e130>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='aemps.es', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb44e9d070>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
aen.pr.gov.br,"HTTPSConnectionPool(host='aen.pr.gov.br', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb49481070>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='aen.pr.gov.br', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb491bab80>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
aeon.jp,"HTTPSConnectionPool(host='aeon.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb49d78f10>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='aeon.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb40db44f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
affrc.go.jp,"HTTPSConnectionPool(host='affrc.go.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb49758760>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='affrc.go.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb42f366d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
africabizinfo.com,"HTTPSConnectionPool(host='www.africabizinfo.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.africabizinfo.com', port=443): Read timed out. (read timeout=2)"
agenciatributaria.es,"HTTPSConnectionPool(host='agenciatributaria.es', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb4b214670>, 'Connection to agenciatributaria.es timed out. (connect timeout=2)'))","HTTPConnectionPool(host='agenciatributaria.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7feb49f61ac0>, 'Connection to agenciatributaria.es timed out. (connect timeout=2)'))"
agensir.it,"HTTPSConnectionPool(host='agensir.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_SIGNATURE_TYPE] wrong signature type (_ssl.c:1124)')))","HTTPSConnectionPool(host='agensir.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_SIGNATURE_TYPE] wrong signature type (_ssl.c:1124)')))"
agricultura.gob.ec,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))","('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
agrozona.bg,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
ahliionline.com,"HTTPSConnectionPool(host='ahliionline.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb47922cd0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='ahliionline.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb4853b9a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
aianduskool.ee,"HTTPSConnectionPool(host='aianduskool.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='www.aianduskool.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
aidas.lt,"HTTPSConnectionPool(host='www.aidas.lt', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.aidas.lt', port=443): Read timed out. (read timeout=2)"
airasia.com,"HTTPSConnectionPool(host='www.airasia.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.airasia.com', port=443): Read timed out. (read timeout=2)"
ajapaik.ee,"HTTPSConnectionPool(host='ajapaik.ee', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='ajapaik.ee', port=443): Read timed out. (read timeout=2)"
ajio.com,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))","('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
akcijeikatalozi.rs,"HTTPSConnectionPool(host='akcijeikatalozi.rs', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))","HTTPSConnectionPool(host='www.akcijeikatalozi.rs', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1124)')))"
akdeniz.edu.tr,"HTTPSConnectionPool(host='akdeniz.edu.tr', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7feb49214580>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='akdeniz.edu.tr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7feb48bdcd30>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
